productID,price_per_one
22690,12.72
48187,12.72
21972,1.45
22046,0.42
20856,1.66
20866,0.85
20867,0.85
20868,0.85
20869,0.85
21025,0.85
21026,0.85
21027,0.85
21028,0.85
21030,0.85
21031,0.85
21032,0.85
21033,2.51
21043,4.21
21051,1.66
21109,4.21
21110,4.21
21111,2.51
84596F,0.85
84596G,0.85
84596J,0.85
84596L,0.85
84660A,3.36
84660C,3.36
84661B,2.51
84748,2.51
84870B,2.51
84870C,2.51
84931A,1.66
84931B,1.66
84951A,1.66
84951B,1.66
84952A,1.66
84968A,8.47
84968C,8.47
84968D,8.47
84968E,8.47
84968F,8.47
84969,3.36
85034B,3.36
21112,2.51
85034C,3.36
21195,1.66
21200,1.66
21205,2.51
21219,0.85
21220,0.85
21221,0.85
21222,0.85
21270,8.47
21454,1.66
21494,1.66
21518,0.43
21520,0.43
21556,2.51
21557,2.51
21615,2.51
21618,2.51
21619,2.51
21620,2.51
21631,8.47
21632,8.47
85035B,3.36
85035C,3.36
85036B,3.36
85036C,3.36
85049H,0.85
85059,3.36
85071A,0.85
85071B,0.85
85071C,0.85
85071D,0.85
85087,3.36
85088,1.66
85094,0.85
85103,5.91
85118,2.51
21633,8.47
21650,0.43
21675,0.81
21676,0.81
21677,0.81
21706,3.36
21707,3.36
21708,3.36
21709,3.36
21773,1.28
21774,1.28
21775,1.28
21846,1.66
21847,1.66
21849,1.66
21873,1.66
21876,1.66
21879,0.43
21880,0.43
21881,0.43
21882,0.43
21883,0.43
21884,0.43
21913,3.36
21934,1.66
21935,1.66
21947,1.28
21948,1.28
21949,1.28
22031,0.43
22032,0.43
22074,0.85
22110,3.36
22117,1.66
22134,0.43
22135,0.43
85161,12.72
85161,38.26
85163A,8.47
85169A,0.85
85169B,0.85
85169C,0.85
85169D,0.85
85170B,2.51
85170C,2.51
85170D,2.51
85173,2.51
85174,4.21
85179A,2.51
85180A,2.51
85180B,2.51
85184C,3.36
85202,0.43
85203,0.43
85204,0.43
90011A,2.96
90013D,4.24
90024E,8.49
90024F,8.49
90103,2.54
90152A,5.51
90200B,4.24
90205C,1.69
22201,3.36
22204,3.36
22208,1.66
22209,1.66
22210,1.66
22211,1.66
22214,1.66
22216,0.81
22222,4.21
22223,4.21
22241,2.51
22247,0.81
22248,0.81
22249,0.81
22250,0.81
22257,0.85
22258,0.85
22259,0.85
gift_0001_50,42.55
DOT,627.47
22263,0.81
22264,0.81
22279,0.85
22280,0.85
22317,2.51
22322,0.81
22325,3.36
22342,1.66
22343,0.43
22344,0.43
22345,0.43
22346,0.43
22371,4.21
22372,4.21
22374,4.21
22375,4.21
22376,4.21
22377,1.66
22378,1.66
22396,0.85
22403,0.85
22438,1.66
22446,2.51
22447,2.51
22452,1.66
22453,1.66
22453,5.91
22471,4.21
22473,4.21
22481,0.85
22503,25.49
22511,7.62
22524,2.51
22638,1.66
22641,1.66
22643,1.66
22721,11.02
22817,0.43
22819,0.43
22834,1.66
35646,2.51
35648,1.66
35651,3.36
37327,5.91
37342,2.51
46118,3.36
47310M,1.66
47504H,3.36
47504K,3.36
47563A,3.36
47585A,4.21
47594B,1.66
70006,1.66
70007,1.66
82613B,0.85
82613C,0.85
82613D,0.85
84012,1.66
84086C,2.51
84251B,0.43
84251C,0.43
84251G,0.43
84313B,5.91
84313C,5.91
84356,5.91
84509A,3.36
84509B,3.36
84509C,3.36
84509G,3.36
84563A,4.21
84563B,4.21
84569A,0.85
84569D,0.85
84596B,0.85
84596E,0.85
10125,0.81
10133,0.81
10135,1.28
16225,0.85
20615,1.66
20617,1.66
20618,1.66
20619,1.66
20652,0.85
20654,0.85
20655,0.85
20659,0.85
20696,3.36
20699,2.51
20717,0.85
20801,2.51
20832,0.81
20854,1.66
21199,0.42
17012C,0.85
17013D,0.42
35001W,0.0
90165B,2.55
16206B,1.25
46138B,1.95
20701,3.75
47585A,3.75
82613D,1.25
M,0.2
90112,1.05
35443,0.85
22830,0.0
21784,0.0
84689,0.0
84675,0.0
84499,0.0
85230F,0.0
22158,0.0
21661,5.95
90112,0.0
21359,15.95
90125E,1.66
85049D,2.51
DOT,469.7
20653,0.85
85095,1.28
85125,3.36
85127,3.36
37482P,5.91
47594A,1.66
20819,2.51
21065,3.36
21194,1.66
21207,1.66
21208,1.66
21224,0.85
21616,2.51
21711,3.36
85163B,8.47
85168B,8.47
84509E,3.36
84519A,3.36
84519B,3.36
85179C,2.51
85186C,0.85
22116,1.66
84707B,5.91
84711A,5.91
84711B,5.91
84952B,1.66
84926E,0.42
85169C,0.42
20770,2.1
21609,2.55
M,1.65
22293,1.45
22148,1.95
22837,0.0
84218,1.95
85194S,0.65
DOT,2.51
AMAZONFEE,16888.02
AMAZONFEE,16453.71
22865,0.0
85019A,1.25
22070,3.36
22071,3.36
22268,1.66
22634,20.38
22640,1.66
22869,4.21
90037B,2.54
90041,3.81
90125B,1.66
90125C,1.66
90125D,1.66
90163A,7.64
90163B,7.64
DOT,192.86
20831,4.21
21678,0.81
22242,1.45
22087,2.55
21403,0.36
22715,0.42
72815,3.75
21144,0.38
21412,0.42
35911B,2.1
84989A,0.55
84968E,12.75
D,22.97
79321,3.98
22767,8.5
21238,0.72
21240,0.72
21242,1.45
21245,1.45
20674,1.06
22303,2.1
21217,8.95
22902,1.69
79071B,2.95
16169M,0.42
20934,5.45
22709,0.42
gift_0001_30,25.53
DOT,109.19
21533,10.17
21535,5.06
84813,8.47
gift_0001_20,17.02
85039C,0.42
85111,0.29
35957,0.0
22288,1.25
21787,0.65
79320,4.95
85042,4.95
20785,39.95
37476,9.95
85089,2.95
84931A,2.55
84931B,2.55
35909A,2.95
35910A,1.95
85096,3.75
21269,8.5
22782,24.95
21763,29.95
20933,3.75
35972,1.25
21455,0.85
22425,4.25
21204,1.65
17096,0.21
17038,0.1
22198,0.0
90155,7.64
DOT,219.24
84707A,5.91
79190D,0.85
21555,2.51
21466,7.62
20616,1.66
M,458.29
POST,35.09
22078,1.85
22079,1.45
22080,1.45
22505,4.25
22516,1.85
22517,1.85
22518,1.85
22519,1.85
22514,1.85
22515,1.85
22522,0.72
22524,1.06
22525,1.06
22934,2.55
84218,1.69
84228,0.37
22148,1.65
22857,0.72
21914,1.06
21891,1.06
22620,1.06
22354,3.39
21243,1.45
21239,0.72
M,1126.0
90096,0.0
22211,1.45
20866,1.06
47566B,3.75
21086,0.53
85175,0.36
22426,2.95
85066,10.95
47589,5.45
84927F,2.1
79323B,6.75
M,21.95
21645,1.65
37475,8.49
22263,0.85
21539,10.17
21531,5.06
22073,7.62
84660B,3.36
84661A,2.51
90118,2.51
90175D,9.34
90182C,2.96
90184A,9.34
DOT,306.35
21710,3.36
21781,29.74
20622,1.66
21278,2.55
48188,16.98
22499,8.47
22549,2.51
22074,2.51
22111,5.91
22112,5.91
20675,1.66
20676,1.66
20735,1.66
21242,2.51
22730,5.91
22739,2.51
84988,3.83
20677,1.66
21209,0.65
22723,3.45
47518F,0.42
22364,2.55
84755,0.55
40016,0.25
85159B,6.35
47591D,0.0
22182,4.95
22090,0.0
22553,0.0
47590B,4.65
21198,1.65
22507,4.25
79337,0.38
16156L,0.42
22499,4.95
21319,1.65
21318,1.65
85025B,1.65
84800L,1.69
21209,1.66
21617,2.51
22881,4.21
22504,25.49
84927E,4.21
85106,1.66
DOT,369.95
22055,3.36
20979,2.51
21875,1.06
22357,3.75
47351B,2.95
21002,4.25
21084,0.65
21088,0.65
21096,0.85
85093,1.25
85094,1.25
22358,2.55
84251B,0.19
84251G,0.19
71038,4.65
37448,1.25
82582,1.69
21171,1.25
22670,1.06
22673,1.06
22675,1.06
22464,1.45
22893,0.36
22212,1.69
22219,0.72
22224,2.55
21272,1.06
84692,0.36
22129,0.72
22128,1.06
22245,0.72
22244,1.65
22250,0.72
22249,0.72
22248,0.72
22247,0.72
22251,1.06
47580,2.1
15060B,2.95
84218,0.81
90014A,10.62
90119,2.51
90195A,9.34
DOT,278.97
84251C,0.19
85159B,5.72
22248,0.85
22250,0.85
84510C,1.25
84741C,1.95
21220,1.25
21222,1.25
22266,0.65
22268,0.85
22267,1.25
21003,6.35
22084,2.55
85206A,1.45
21757,4.95
90123B,5.95
90123C,5.95
90122A,4.95
90184C,8.95
90122C,4.95
90156,4.95
90155,7.5
75049L,1.25
22647,1.45
85023C,2.55
84600,7.95
84617,12.75
21332,12.75
21587,0.0
21206,3.36
21378,3.36
21784,21.23
35923,2.51
51014L,1.66
71403,5.91
84661C,2.51
85130D,3.36
90038B,3.81
90120D,4.24
90123C,5.94
90125A,1.66
90137,5.51
DOT,557.0
21589,0.0
22617,0.0
M,6.7
84459A,1.49
85180B,4.65
21655,1.69
79323P,6.75
20985,1.06
72038P,0.0
85016,0.65
90181A,9.34
21063,1.66
21088,1.66
21096,1.66
90214W,0.85
DOT,262.73
90059F,1.69
72801D,2.51
44091A,0.42
85124C,0.0
82599,0.0
22655,265.5
21280,2.55
21644,0.0
20748,0.0
21667,0.0
90037C,2.54
90122B,5.09
90122C,5.09
DOT,223.35
35810B,4.21
35915C,3.36
77101A,2.51
84546,0.0
35271S,0.0
21733,3.24
85123A,3.24
22889,2.17
22887,2.17
22886,2.17
22885,2.17
22884,2.17
22883,2.17
22882,2.17
22881,2.17
22880,2.17
22879,2.17
21673,1.49
21672,1.49
21671,1.49
21670,1.49
21669,1.49
21668,1.49
22775,1.49
22774,1.49
22773,1.49
22772,1.49
22771,1.49
21755,6.6
22120,10.13
21908,2.4
22467,2.65
22413,3.21
82600,2.21
21903,2.4
21181,2.4
21175,2.4
21174,2.16
21166,2.21
21164,3.21
82578,0.73
82581,0.73
82580,0.73
22219,1.24
84406B,3.44
84792,4.68
21272,1.48
22888,2.17
82583,2.21
22212,2.22
82605,0.0
22350,2.69
22853,3.45
22852,4.62
22845,6.91
22844,9.16
22349,2.69
22702,2.4
22703,2.4
22701,3.24
22700,3.24
21621,8.87
21906,7.13
POST,0.0
22333,1.45
21201,2.1
85183A,1.25
22955,1.85
84029E,0.0
21381,1.45
POST,3.0
85203,0.42
85204,0.42
85197,2.1
21028,1.25
21775,0.42
85019B,4.25
16207B,2.95
20698,2.55
21108,2.1
47556B,2.55
22856,16.13
37495,7.62
21123,2.51
21135,25.49
DOT,394.83
22062,5.91
35265,6.95
22079,2.51
22068,4.13
22735,2.46
22069,4.13
22074,2.46
22077,4.13
22079,2.46
22080,4.13
22083,6.63
22084,4.96
22089,4.13
22110,7.46
22111,5.79
22112,5.79
22150,4.96
22736,2.46
22737,2.46
22738,2.46
22739,2.46
22745,3.29
22746,3.29
22835,7.46
22943,10.79
35970,4.13
47559b,3.29
47580,5.79
48173c,16.63
48189,16.63
22326,6.63
84029E,8.29
22327,6.63
22328,4.13
22355,2.46
22356,2.46
22367,4.96
22377,4.13
22378,4.96
22379,4.96
22380,4.13
22382,4.13
22411,4.13
21215,1.25
21238,1.63
21239,1.63
21240,1.63
21242,2.46
21243,2.46
21244,2.46
21327,2.46
21328,3.29
21329,3.29
21381,4.13
21425,6.63
21427,4.96
21479,8.29
21481,6.63
21484,8.29
21485,7.46
21523,16.63
21524,16.63
21556,4.13
21621,12.46
21668,2.46
21669,2.46
21670,0.0
21672,2.46
21673,0.0
21673,2.46
21864,4.13
21866,3.29
84029G,8.29
84030e,5.79
84031A,9.13
84031B,9.13
84380,3.29
84692,1.63
84991,1.25
85049g,1.63
85099f,4.96
20675,1.63
20676,1.63
20677,1.63
20685,16.63
20712,4.96
20717,2.46
20718,3.29
20719,2.46
20723,2.46
20724,2.46
20726,4.96
20727,4.96
20728,4.13
20734,1.63
20735,1.63
20963,2.46
20966,2.46
21080,2.46
21211,2.46
21212,2.08
22417,2.08
22423,24.96
22499,8.29
22549,2.46
22554,3.29
22555,3.29
22557,3.29
22560,2.46
22631,3.29
22637,5.79
22644,4.13
21912,7.46
22646,4.13
21929,4.96
21930,4.13
21931,4.96
21934,3.29
21955,12.46
21976,2.08
21989,1.63
22652,4.13
22654,12.46
22692,16.63
22694,3.29
22725,5.79
22727,8.29
22728,5.79
22729,5.79
22730,5.79
22734,5.79
16162L,0.65
21411,3.75
22696,1.65
M,12.75
POST,12.99
90204,3.39
DOT,491.93
22848,34.0
90092,1.66
90160B,7.22
90190A,2.96
21382,5.91
85206A,3.36
90011E,2.96
90038A,3.81
90059C,1.69
90079,5.09
22281,5.95
POST,7.06
22543,0.36
85178,0.85
20662,2.95
21667,14.95
22322,0.85
85170D,1.69
85169C,1.06
85169D,1.06
85169A,1.06
21209,0.85
22880,1.95
22882,1.95
22323,1.95
22103,1.65
22489,0.36
90035A,10.62
90141D,5.51
DOT,478.1
85160B,16.13
21843,21.23
21090,1.66
72130,1.66
72801C,2.51
22072,7.62
85032A,4.21
84050,0.0
23231,0.42
22323,0.0
22669,2.55
22668,2.55
21621,7.45
17011A,0.0
62086A,1.95
85034C,3.29
85035B,3.29
85035C,3.29
85039A,1.63
85039B,1.63
85049A,2.46
85049C,2.46
85049G,2.46
85049H,0.83
85059,3.29
85071A,0.83
85071B,0.83
85071D,0.83
85087,3.29
85088,1.63
85094,0.83
85099B,4.13
22645,3.29
22652,3.29
22662,4.13
22666,5.79
22728,7.46
22730,7.46
22737,3.29
22743,5.79
22777,16.63
22791,2.46
22792,1.63
22801,7.46
22834,1.63
22835,9.13
22855,2.46
22858,3.29
22862,8.29
22900,5.79
22909,1.63
22915,4.96
22355,1.63
22356,1.63
22371,4.13
22374,4.13
22377,1.63
22378,1.63
22412,4.13
22419,0.83
22434,4.13
22439,1.25
22447,2.46
22452,1.63
22453,1.63
22457,5.79
22467,4.96
22478,2.46
22489,0.83
22502,8.29
22530,0.83
22539,0.83
22558,2.46
22571,1.63
21846,1.63
21847,1.63
21868,3.29
21870,3.29
21878,1.63
21879,0.42
21882,0.42
21884,0.42
21894,2.46
21900,1.63
21913,3.29
21928,4.13
21931,4.13
21934,1.63
84659A,2.46
84660B,3.29
84748,2.46
84754,2.46
84836,2.46
84870B,2.46
84879,3.12
84912B,3.29
84931A,1.63
84931B,1.63
84946,2.46
84951A,1.63
84951B,1.63
84952A,1.63
84968A,8.29
84968C,8.29
84968D,8.29
84968E,8.29
84968F,8.29
84970S,2.08
84978,2.46
84987,2.92
84988,2.92
84993A,0.83
22201,3.29
22204,3.29
22212,4.13
22214,1.63
22219,1.63
22222,4.13
22223,4.13
22224,5.79
22242,3.29
22249,0.79
22250,0.79
22257,0.83
22258,0.83
22259,0.83
22279,0.83
22280,0.83
21935,1.63
22294,2.46
22379,4.13
22572,1.63
22575,4.13
21982,0.83
21990,2.46
21991,2.46
21992,2.46
21993,2.46
22024,0.83
90039C,3.73
90039D,3.73
90040A,4.15
90134,2.9
90201D,2.9
90209B,2.07
90214D,0.83
90214F,0.83
90214K,0.83
gift_0001_20,16.67
DOT,404.49
22028,0.83
22383,4.13
22384,4.13
22295,3.29
22301,4.96
22308,4.96
22035,0.83
22037,0.83
22070,3.29
22074,0.83
22082,3.29
22083,5.79
21065,3.29
22090,5.79
22317,2.46
22403,0.83
22641,1.63
22759,3.29
22925,11.63
37342,2.46
47504H,3.29
47585A,4.13
48188,14.13
70007,1.63
82581,1.25
82613C,0.83
84030E,8.29
84251C,0.42
84406B,6.63
84510A,2.46
84569D,0.83
84596J,0.83
21078,1.63
21080,1.63
21086,1.63
21090,1.63
21094,1.63
21109,4.13
21110,4.13
21111,2.46
21112,2.46
21122,2.46
21147,2.46
84580,4.13
84596B,0.83
84596E,0.83
84596F,0.83
84596L,0.83
22110,3.29
22111,10.79
22131,4.13
22144,4.13
22148,4.13
22161,0.79
22162,3.29
22166,7.46
22169,16.63
22178,2.46
22183,5.79
22195,3.29
22321,1.63
22322,0.79
22325,3.29
22328,5.79
22333,3.29
22342,1.63
22343,0.42
22344,0.42
22345,0.42
22346,0.42
21155,4.13
21164,5.79
21194,1.63
21195,1.63
21200,1.63
21209,1.63
21210,2.92
21212,1.25
21219,0.83
85099F,4.13
85123A,5.79
85127,3.29
85131A,0.83
85131B,0.83
85131D,0.83
85150,4.96
85169A,0.83
85169B,0.83
85169C,0.83
85169D,0.83
85170C,2.46
85170D,2.46
85174,4.13
85180A,2.46
85180B,2.46
85184C,3.29
85199S,0.83
85202,0.42
90011A,2.9
90039A,3.73
90039B,3.73
21220,0.83
21221,0.83
21222,0.83
21270,8.29
21284,3.29
21314,4.13
21326,1.63
10125,0.79
15034,0.83
16235,0.42
17012A,2.46
17012F,2.46
20616,1.63
20618,1.63
20653,0.83
20655,0.83
20682,6.63
20713,4.13
20717,0.83
20724,1.63
20725,4.13
20733,0.83
20735,0.83
20801,2.46
20818,7.46
20819,2.46
20854,1.63
20866,0.83
20867,0.83
20972,2.46
20975,1.25
20979,2.46
20996,0.83
20998,3.29
21012,2.46
21025,0.83
21033,2.46
21043,4.13
21051,1.63
21371,4.96
22197,1.63
22348,1.63
84569A,0.83
84509A,3.29
84509E,3.29
84251G,0.42
84313C,5.79
84347,4.96
84356,5.79
84251B,0.42
21398,4.13
21399,4.13
21402,0.83
21403,0.83
21494,1.63
21528,13.29
21533,9.96
82613D,0.83
82583,4.13
82613B,0.83
72807A,8.29
82482,4.96
82494L,7.46
82551,2.46
70006,1.63
47590B,10.79
47594B,1.63
47563A,3.29
47566,8.29
46776F,4.13
47310M,1.63
21557,2.46
21627,29.17
21628,29.17
21633,8.29
21656,3.29
21731,3.29
21775,1.25
21790,1.63
22928,11.63
22972,3.29
22973,3.29
22974,3.29
22975,2.46
22977,2.46
35241,9.96
35651,3.29
35957,1.63
35961,1.63
35971,2.46
84997B,7.46
85034B,3.29
22208,1.45
21424,2.55
21425,2.55
21426,1.85
21632,0.0
35912B,1.25
23230,0.42
85206B,1.65
84748,3.75
85189,0.85
84745A,0.42
84745B,0.42
22287,1.65
85186C,0.42
22438,1.63
37500,20.79
48138,14.13
84032A,3.29
84596G,0.83
84950,0.97
85071C,0.83
85132A,8.29
85095,1.25
85129D,2.46
22444,2.46
22446,2.46
22466,4.13
22469,3.29
22471,4.13
22481,0.83
10133,0.79
15036,1.25
16225,0.83
20617,1.63
20619,1.63
20654,0.83
20659,0.83
20662,2.46
20663,2.46
20685,14.13
20696,3.29
20699,2.46
20726,4.13
85132B,8.29
22029,0.83
22080,3.29
22095,2.46
22100,2.46
22494,2.46
85049E,2.46
85053,4.13
22117,1.63
22120,19.96
22136,3.29
22141,4.13
22173,5.79
22184,8.29
84970L,2.08
85017B,0.83
84952B,1.63
20832,0.79
20856,1.63
20971,2.46
21026,0.83
21027,0.83
22501,20.79
22545,0.83
22570,7.46
22586,1.63
22621,3.29
22670,2.46
22692,14.13
22717,0.83
22720,10.79
22202,7.46
22207,8.29
22208,1.63
22210,1.63
22211,1.63
22216,0.79
22247,0.79
21028,0.83
21032,0.83
22248,0.79
22721,10.79
84685,7.46
84707A,5.79
84711A,5.79
84849A,3.29
84870C,2.46
84882,7.46
84913A,3.29
84923,4.13
84519A,3.29
84519B,3.29
84563A,4.13
84032B,3.29
84078A,74.96
84086C,2.46
84313B,5.79
84457,1.63
84459A,3.29
84459B,3.29
84509B,3.29
84509G,3.29
72816,2.46
79000,1.65
79144B,0.83
84012,1.63
84031A,4.13
21116,8.29
21166,4.13
21169,4.13
21181,4.13
21208,1.63
21272,2.46
21385,1.63
90125C,1.63
90125D,1.63
90125E,1.63
90129A,1.63
90130D,2.9
90144,3.73
90158,4.98
90161A,4.98
90200A,4.15
DOT,323.98
21390,2.46
47591B,1.63
47594A,1.63
22854,10.79
22945,10.79
22960,8.29
22966,2.46
22969,3.29
22983,0.83
35095A,0.83
35646,2.46
35648,1.63
35809A,4.13
35810A,4.13
22722,8.29
22723,8.29
22750,7.46
22763,19.96
22771,2.46
22775,2.46
22265,1.25
22266,1.25
22282,24.96
22296,3.29
22300,4.96
22326,5.79
21447,2.46
21455,1.63
21479,7.46
21481,5.79
21508,0.83
21564,5.79
21618,2.46
21621,16.63
21650,0.42
21658,8.29
21675,0.79
21676,0.79
22804,5.79
21677,0.79
21678,0.79
21730,9.96
21754,11.63
21849,1.63
21873,1.63
21874,3.29
21876,1.63
35924,4.13
35964,1.63
37327,5.79
37482P,5.79
22354,7.46
22372,4.13
21881,0.42
21883,0.42
21929,4.13
22816,0.83
22396,0.83
22428,14.13
22429,8.29
21983,0.83
21984,0.83
85132C,8.29
85168B,8.29
85173,2.46
85186A,0.83
85186C,0.83
85194L,1.63
85199L,1.25
90081C,4.98
90103,2.48
90115,2.46
90125A,1.63
90125B,1.63
22435,2.46
85019C,1.25
22168,0.0
21117,6.75
90210C,2.95
90210A,2.95
22760,10.95
21459,1.95
21460,1.95
85186A,0.42
22247,0.85
21158,3.29
21820,7.46
21821,7.46
21890,5.79
22179,13.29
22352,4.96
22383,4.96
22778,8.29
22838,29.17
37468,7.46
37476,18.29
72801d,2.46
84032B,5.79
DOT,50.96
20711,4.13
21033,5.38
21035,5.79
21245,3.29
21897,5.79
22196,1.63
22357,8.29
22488,3.29
22569,7.46
22696,4.13
22719,2.46
22842,13.29
22846,33.29
22896,4.96
85231g,1.63
DOT,60.79
20886,4.13
21411,8.29
21430,7.46
21700,8.29
21731,4.13
22055,3.29
22318,5.79
22371,8.29
22386,4.96
22619,7.46
22697,5.79
22699,5.79
47566b,8.29
48111,14.13
82599,4.13
82600,4.13
85114c,3.29
DOT,81.42
20978,2.46
21041,5.79
21094,2.46
21174,4.13
21216,10.79
21218,8.29
21494,5.79
21786,0.79
21802,0.83
21803,0.83
21876,3.29
21888,7.46
21928,4.96
22041,4.96
22166,15.79
22366,14.13
22469,4.13
22507,10.79
22681,2.46
22898,4.13
47566,9.13
82580,1.25
84559b,1.66
84884a,8.29
85048,16.63
85114a,3.29
85127,9.96
DOT,138.0
20681,6.63
21061,1.63
21154,3.29
21363,10.79
21428,8.29
21558,4.96
21843,20.79
21948,2.46
22171,16.63
22187,8.29
22194,16.63
22199,8.29
22422,1.25
22456,9.96
22474,10.79
22668,5.79
22946,33.29
35809a,4.13
37340,8.29
48116,14.13
82578,1.25
85176,1.63
DOT,156.21
84660c,7.46
84970s,2.08
DOT,127.54
20655,2.46
20750,16.63
21156,4.13
21157,4.13
21253,5.79
21257,15.79
21791,2.46
22094,2.46
22460,2.46
22485,24.96
22606,33.29
22625,16.63
22630,2.46
22665,5.79
22891,8.29
84519B,5.79
84559a,1.66
22156,1.63
22161,1.63
22188,8.29
22297,2.46
22398,2.46
72349b,4.13
M,2.5
DOT,120.88
15056n,12.46
20752,4.13
21561,4.96
22449,2.95
22450,2.95
22451,2.95
22618,8.49
22759,1.45
21429,1.45
22466,1.65
22491,0.72
22029,0.36
22714,0.36
22715,0.36
22035,0.36
21976,0.42
84992,0.42
21210,1.25
22331,1.45
22613,0.64
22908,0.64
21078,0.64
21124,1.06
22399,1.06
22898,1.65
22899,1.85
22367,1.65
22897,1.25
21669,1.06
22243,1.45
22557,1.45
22551,1.45
22554,1.45
85087,2.95
90125B,0.85
90071,1.23
22417,1.25
22470,5.79
22473,4.13
22550,7.46
22585,2.46
22620,2.46
22637,4.96
22646,3.29
22664,4.13
22676,2.46
22680,2.46
22702,4.13
22703,4.13
22716,0.83
22727,7.46
22738,3.29
22746,4.13
22747,4.13
22839,29.17
22848,33.29
22851,1.63
22865,4.13
22904,5.79
22907,1.63
22936,6.63
22951,1.25
35471D,2.46
35954,3.29
37447,3.29
37450,5.79
46118,3.29
47367B,3.29
47504K,3.29
47593B,0.83
72369A,2.46
72586,0.83
72817,1.63
82486,15.79
84029G,7.46
84050,4.13
84077,0.42
17012B,2.46
17084N,0.42
18007,0.42
20622,1.63
20712,4.13
20723,1.63
20727,4.13
20754,4.13
21002,3.29
21030,0.83
21106,5.79
21217,20.79
90087,1.63
90114,2.46
90116,2.46
90161B,4.98
90164B,7.48
90165B,2.48
DOT,391.32
85103,5.79
85106,1.63
85131C,0.83
85161,12.46
84509C,3.29
84520B,1.63
84563B,4.13
84569B,2.46
21352,5.79
21355,2.46
21392,4.13
21417,4.13
21429,3.29
21555,2.46
21556,2.46
21594,4.13
21615,2.46
21617,2.46
21619,2.46
21620,2.46
21632,8.29
21693,5.79
21694,5.79
84625C,5.79
85231B,1.63
21706,3.29
21707,3.29
21708,3.29
21715,4.96
21718,2.46
21784,20.79
90013C,4.15
84661A,2.46
84913B,3.29
84927A,4.13
84969,3.29
21786,0.83
21787,1.63
21792,13.29
21906,13.29
21937,5.79
21942,1.63
21946,1.63
21985,0.83
22065,3.29
22067,3.29
22077,3.29
22087,5.79
22088,5.79
22098,2.46
22112,10.79
22116,1.63
22124,2.46
22147,3.29
22151,1.63
22174,3.29
22175,5.79
22190,2.46
22209,1.63
85032D,1.63
22262,1.63
22263,0.79
22264,0.79
22302,4.96
22303,4.96
22316,2.46
22362,5.79
22375,4.13
22376,4.13
22362,2.55
22363,2.55
22361,2.55
85049G,1.06
21292,0.64
22936,2.75
22933,2.55
22967,2.55
22957,2.55
22766,2.55
22305,2.1
22628,4.25
22838,12.75
22429,3.75
22483,2.55
21082,1.63
21452,4.96
22384,4.96
22551,3.29
82494l,8.29
22075,4.13
22078,4.71
22082,4.13
22088,4.13
22220,8.5
22221,8.5
21110,3.35
22957,2.95
21368,2.55
85131D,1.25
85131C,1.25
85131B,1.25
22801,3.39
85039A,1.45
17174,0.42
23233,0.42
22830,10.0
84078A,39.95
22967,2.95
35921,1.25
85200,1.25
47503A,1.25
84231,0.65
21461,1.95
84462,1.25
84461,2.55
35922,4.95
84675,2.95
47481,0.85
47469,0.65
23232,0.42
84905,4.95
M,0.87
22710,0.34
22900,2.55
84799,1.25
84806B,1.45
21458,1.25
85188B,0.85
85198,0.85
84520B,0.64
15044D,2.95
85213,0.85
22809,2.55
15056N,12.46
17129F,1.63
20615,1.63
20652,0.83
20718,2.46
20762,7.46
20770,2.46
20830,4.13
20868,0.83
20869,0.83
20961,2.46
20973,1.25
21055,7.46
21068,2.46
21123,2.46
21137,7.46
21175,4.13
21187,3.29
21205,2.46
21231,2.46
21275,33.29
21286,4.96
21458,2.46
21563,5.79
21616,2.46
21625,5.79
21631,8.29
21698,1.63
21709,3.29
21710,3.29
21717,4.96
21850,1.63
21851,1.63
21871,3.29
21880,0.42
21892,2.46
21915,2.46
21944,1.63
22069,3.29
22079,3.29
22099,2.46
22109,7.46
22139,10.79
22149,4.13
22154,0.83
22165,10.79
22167,8.29
22182,4.13
22194,8.29
22227,1.25
22241,2.46
22287,3.29
22309,4.96
22335,1.25
22364,5.79
22427,11.63
22430,9.96
22441,4.13
22445,2.46
22508,7.46
22548,2.46
22549,3.29
22573,1.63
22574,1.63
22576,1.63
22594,1.63
22600,1.63
22601,1.63
22603,1.63
22628,4.13
22629,4.13
22631,4.13
22638,1.63
22643,1.63
22650,3.29
22669,5.79
22678,2.46
22682,2.46
22731,2.46
22804,2.46
22867,4.13
22875,4.13
22878,4.13
22880,4.13
22881,4.13
22882,4.13
22883,4.13
22884,4.13
22885,4.13
22886,4.13
22906,3.29
22941,16.63
22961,3.29
84051,1.63
84228,0.83
84568,0.42
84660A,3.29
84917,4.13
84971S,1.63
84997A,7.46
85036B,3.29
85114A,3.29
85129B,2.46
85163A,8.29
85163B,8.29
85227,1.63
90013A,3.73
90013B,4.15
90018A,4.15
90040B,3.73
90059D,1.65
90062,12.48
90122A,4.98
90175B,9.15
90181B,9.15
90184A,9.15
90184B,9.15
90186A,2.9
90191,12.48
90200C,4.15
90208,2.48
DOT,449.52
37370,15.79
40001,1.63
46776A,4.13
46776B,4.13
48185,14.13
48187,14.13
72051S,0.83
72349B,4.13
72799E,3.29
72818,1.63
21916,0.83
21936,5.79
21943,1.63
21974,2.92
21224,0.83
21232,2.46
21381,3.29
21441,1.63
22023,0.83
22030,0.83
22064,3.29
16236,0.42
20676,2.46
